Municipio,Cod_Municipio,Provincia,Cod_Provincia,Población,Longitud,Latitud,CoordenadaX,CoordenadaY,Posición,presencia_de_comercio,Tiene_Hospital,Transplantes,Dificultad_Acceso,Accidentes_Raw,Accidentes_Por_Carretera,tiene_centro,DENSIDADMM,4G
SANTA MARÍA DEL MERCADILLO,352,BURGOS,9,108,-3.559958,41.860028,453524.02,4634387.05,"41.860028, -3.559958",0,0,0,0.21,0.4078167115902965,0.0012,0,0.0008546355903,1.0
SANTA OLALLA DE BUREBA,354,BURGOS,9,38,-3.438989,42.471741,463913.66,4702248.56,"42.471741, -3.438989",0,0,0,0.13,0.4078167115902965,0.0012,1,0.0009853499553,1.0
SANTIBÁÑEZ DE ESGUEVA,355,BURGOS,9,77,-3.758538,41.834394,437016.84,4631667.52,"41.834394, -3.758538",0,0,0,0.21,0.4078167115902965,0.0012,1,0.0009115198646,0.9974
SANTIBÁÑEZ DEL VAL,356,BURGOS,9,70,-3.48107,41.973287,460142.18,4646922.2,"41.973287, -3.48107",0,0,0,0.18,0.4078167115902965,0.0012,1,0.001258445884,0.8743000000000001
SANTO DOMINGO DE SILOS,358,BURGOS,9,247,-3.417637,41.962906,465392.19,4645742.1,"41.962906, -3.417637",0,0,0,0.19,3.4578167115902976,0.0105,1,0.0008447407095,1.0
TORRELARA,388,BURGOS,9,32,-3.516423,42.166056,457342.36,4668342.53,"42.166056, -3.516423",0,0,0,0.13,0.4078167115902965,0.0012,1,0.000638616842,1.0
TRESPADERNE,394,BURGOS,9,713,-3.390812,42.801694,468043.28,4738867.66,"42.801694, -3.390812",0,0,0,0.84,69.80781671159033,0.2131,1,0.005408124059,1.0
TUBILLA DEL AGUA,395,BURGOS,9,128,-3.802365,42.708913,434292.47,4728802.92,"42.708913, -3.802365",0,0,0,0.17,0.4078167115902965,0.0012,1,0.0004247179866,0.8286
VALLE DE LOSA,908,BURGOS,9,496,-3.244623,42.992749,480058.82,4760038.56,"42.992749, -3.244623",0,0,0,0.9,0.4078167115902965,0.0012,0,0.000559703076,0.9823
VALLE DE MENA,410,BURGOS,9,4140,-3.280765,43.099086,477152.08,4771856.51,"43.099086, -3.280765",0,0,0,0.93,0.4078167115902965,0.0012,0,0.004220943069,0.997
VALLE DE VALDEBEZANA,413,BURGOS,9,482,-3.787362,42.970758,435792.81,4757868.22,"42.970758, -3.787362",0,0,0,0.88,0.4078167115902965,0.0012,0,0.0007586970529,0.9377
VALLUÉRCANES,419,BURGOS,9,63,-3.121932,42.572425,489992.89,4713342.34,"42.572425, -3.121932",0,0,0,0.21,0.4078167115902965,0.0012,1,0.0006043740796,1.0
VILLAFRUELA,432,BURGOS,9,143,-3.912587,41.91857,424325.07,4641137.86,"41.91857, -3.912587",0,0,0,0.2,7.807816711590303,0.0238,1,0.0007072524015,1.0
VILLAGALIJO,433,BURGOS,9,52,-3.192527,42.34853,484142.66,4688492.25,"42.34853, -3.192527",0,0,0,0.17,1.2078167115902978,0.0036,1,0.0006332209156,0.7762000000000001
VILLAGONZALO PEDERNALES,434,BURGOS,9,1882,-3.738017,42.30039,439167.32,4683392.79,"42.30039, -3.738017",0,0,0,0.08,0.4078167115902965,0.0012,1,0.03697050274,1.0
VILLALDEMIRO,441,BURGOS,9,91,-3.985877,42.246294,418667.2,4677593.02,"42.246294, -3.985877",0,0,0,0.13,0.4078167115902965,0.0012,1,0.001777429138,1.0
VILLALMANZO,442,BURGOS,9,410,-3.743848,42.047726,438442.18,4655342.83,"42.047726, -3.743848",0,0,0,0.15,0.4078167115902965,0.0012,1,0.004808384926,1.0
VILLAMBISTIA,445,BURGOS,9,43,-3.261358,42.404908,478492.69,4694767.36,"42.404908, -3.261358",0,0,0,0.16,0.4078167115902965,0.0012,1,0.0008819601413,1.0
VILLAMEDIANILLA,446,BURGOS,9,9,-4.145551,42.161056,405367.13,4668293.33,"42.161056, -4.145551",0,0,0,0.17,0.4078167115902965,0.0012,0,0.0003017399179,1.0
VILLAMIEL DE LA SIERRA,447,BURGOS,9,43,-3.419146,42.19302,465392.43,4671292.45,"42.19302, -3.419146",0,0,0,0.14,0.4078167115902965,0.0012,1,0.0005803473165,1.0
VILLANGÓMEZ,448,BURGOS,9,232,-3.772953,42.180829,436167.23,4670142.87,"42.180829, -3.772953",0,0,0,0.12,0.4078167115902965,0.0012,1,0.001548214461,1.0
VILLANUEVA DE GUMIEL,451,BURGOS,9,279,-3.626503,41.737686,447901.82,4620842.07,"41.737686, -3.626503",0,0,0,0.24,0.4078167115902965,0.0012,1,0.003431177637,1.0
VILLAQUIRÁN DE LA PUEBLA,455,BURGOS,9,46,-4.09985,42.282949,409317.1,4681778.13,"42.282949, -4.09985",0,0,0,0.15,0.4078167115902965,0.0012,1,0.0009887390089,0.5328
VILLASANDINO,460,BURGOS,9,178,-4.107775,42.371715,408792.08,4691642.97,"42.371715, -4.107775",0,0,0,0.15,1.8578167115902977,0.0056,1,0.001048521781,0.7333
VILLATUELDA,464,BURGOS,9,53,-3.881429,41.81582,426791.68,4629702.71,"41.81582, -3.881429",0,0,0,0.22,0.4078167115902965,0.0012,1,0.0008880701775,1.0
VILLORUEBO,476,BURGOS,9,63,-3.438346,42.167281,463792.4,4668442.46,"42.167281, -3.438346",0,0,0,0.14,0.4078167115902965,0.0012,1,0.0006720677569,1.0
VILVIESTRE DEL PINAR,425,BURGOS,9,504,-3.084677,41.951474,492981.91,4644391.96,"41.951474, -3.084677",0,0,0,0.24,0.4078167115902965,0.0012,1,0.004054383435,1.0
ZAEL,480,BURGOS,9,115,-3.823192,42.10978,431942.25,4662292.97,"42.10978, -3.823192",0,0,0,0.14,0.4078167115902965,0.0012,1,0.00163468066,1.0
ZUÑEDA,485,BURGOS,9,57,-3.225447,42.604988,481506.93,4716975.5,"42.604988, -3.225447",0,0,0,0.19,0.4078167115902965,0.0012,1,0.001225719441,1.0
ARGANZA,7,LEÓN,24,805,-6.683975,42.640782,197964.55,4727507.86,"42.640782, -6.683975",0,0,0,0.93,0.4156398104265405,0.0012,1,0.005420512453,0.9167
BENUZA,16,LEÓN,24,442,-6.707616,42.401711,194863.31,4701041.59,"42.401711, -6.707616",0,0,0,0.94,0.4156398104265405,0.0012,1,0.0006589635323,0.9791
BERCIANOS DEL PÁRAMO,17,LEÓN,24,522,-5.704029,42.380566,277390.32,4695573.57,"42.380566, -5.704029",0,0,0,0.14,0.4156398104265405,0.0012,1,0.004039885994,0.9999
BERLANGA DEL BIERZO,19,LEÓN,24,322,-6.60429,42.730454,204923.66,4737184.95,"42.730454, -6.60429",0,0,0,0.91,0.4156398104265405,0.0012,1,0.003109194673,1.0
BOÑAR,21,LEÓN,24,1766,-5.321774,42.865954,310341.23,4748544.3,"42.865954, -5.321774",0,0,0,0.79,58.01563981042651,0.1771,1,0.002680683885,0.9558
BRAZUELO,23,LEÓN,24,312,-6.156993,42.497704,240580.97,4709868.87,"42.497704, -6.156993",0,0,0,0.19,0.4156398104265405,0.0012,1,0.0008403717363,0.9459
BURÓN,25,LEÓN,24,288,-5.045978,43.021598,333291.65,4765244.49,"43.021598, -5.045978",0,0,0,0.86,11.01563981042654,0.0336,1,0.0004480520712,0.8076000000000001
CAMPO DE VILLAVIDEL,33,LEÓN,24,205,-5.52721,42.438815,292140.49,4701593.63,"42.438815, -5.52721",0,0,0,0.12,0.4156398104265405,0.0012,1,0.003870930968,1.0
CÁRMENES,37,LEÓN,24,333,-5.572945,42.959636,290141.15,4759544.7,"42.959636, -5.572945",0,0,0,0.8,0.4156398104265405,0.0012,1,0.0005368088092,0.779
CARRIZO,39,LEÓN,24,2222,-5.831037,42.584614,267690.43,4718573.95,"42.584614, -5.831037",0,0,0,0.12,47.36563981042652,0.1446,0,0.01443627114,1.0
CASTRILLO DE CABRERA,43,LEÓN,24,102,-6.544534,42.339982,208000.35,4693612.59,"42.339982, -6.544534",0,0,0,0.91,0.4156398104265405,0.0012,1,0.0001871701332,0.907
CASTRILLO DE LA VALDUERNA,44,LEÓN,24,143,-6.133771,42.323961,241776.89,4690503.61,"42.323961, -6.133771",0,0,0,0.21,0.4156398104265405,0.0012,1,0.001595704818,0.8364
CASTROCONTRIGO,47,LEÓN,24,669,-6.191031,42.18237,236468.75,4674955.41,"42.18237, -6.191031",0,0,0,0.24,20.815639810426525,0.0635,1,0.0008994638836,0.9888
CASTROPODAME,49,LEÓN,24,1574,-6.468144,42.579123,215380.68,4719910.94,"42.579123, -6.468144",0,0,0,0.88,0.4156398104265405,0.0012,1,0.007257932463,1.0
CEBANICO,52,LEÓN,24,143,-5.023997,42.725275,334291.51,4732294.02,"42.725275, -5.023997",0,0,0,0.19,0.4156398104265405,0.0012,1,0.0003767006963,0.9764
CIMANES DE LA VEGA,54,LEÓN,24,435,-5.598426,42.116628,285190.44,4665993.22,"42.116628, -5.598426",0,0,0,0.2,0.4156398104265405,0.0012,1,0.004590117783,1.0
CORULLÓN,59,LEÓN,24,819,-6.819351,42.578058,186549.42,4721034.68,"42.578058, -6.819351",0,0,0,0.96,0.4156398104265405,0.0012,1,0.002916908304,0.9504
CUBILLOS DEL SIL,64,LEÓN,24,1719,-6.564946,42.624618,207648.64,4725293.94,"42.624618, -6.564946",0,0,0,0.9,0.4156398104265405,0.0012,1,0.008894512029,0.9997
EL BURGO RANERO,24,LEÓN,24,690,-5.22087,42.42265,317290.77,4699093.69,"42.42265, -5.22087",0,0,0,0.16,0.4156398104265405,0.0012,0,0.00184445984,1.0
FRESNO DE LA VEGA,73,LEÓN,24,477,-5.536156,42.344061,291090.37,4691093.49,"42.344061, -5.536156",0,0,0,0.14,0.4156398104265405,0.0012,1,0.008359811395,1.0
GORDALIZA DEL PINO,77,LEÓN,24,239,-5.157627,42.343529,322270.78,4690173.61,"42.343529, -5.157627",0,0,0,0.18,0.4156398104265405,0.0012,1,0.002410523119,1.0
IZAGRE,84,LEÓN,24,137,-5.257511,42.223991,313690.69,4677113.44,"42.223991, -5.257511",0,0,0,0.19,0.4156398104265405,0.0012,1,0.000824268855,0.899
LA ANTIGUA,5,LEÓN,24,328,-5.689986,42.179356,277840.27,4673193.26,"42.179356, -5.689986",0,0,0,0.19,0.4156398104265405,0.0012,0,0.001598721782,1.0
LA ROBLA,134,LEÓN,24,3605,-5.628162,42.802148,285090.9,4742194.38,"42.802148, -5.628162",0,0,0,0.76,0.4156398104265405,0.0012,0,0.01166486526,1.0
LA VECILLA,193,LEÓN,24,378,-5.406181,42.848677,303391.16,4746819.33,"42.848677, -5.406181",0,0,0,0.78,0.4156398104265405,0.0012,0,0.002318498691,1.0
LEÓN,89,LEÓN,24,122243,-5.567076,42.599121,289400.72,4719493.88,"42.599121, -5.567076",0,1,0,0.07,170.41563981042657,0.5203,1,0.8538211838,1.0
LLAMAS DE LA RIBERA,92,LEÓN,24,791,-5.825422,42.635631,268340.48,4724224.04,"42.635631, -5.825422",0,0,0,0.12,0.4156398104265405,0.0012,1,0.003598120296,1.0
MAGAZ DE CEPEDA,93,LEÓN,24,349,-6.072041,42.5396,247731.09,4714264.94,"42.5396, -6.072041",0,0,0,0.17,0.4156398104265405,0.0012,1,0.001275055821,0.9929
MATADEÓN DE LOS OTEROS,97,LEÓN,24,221,-5.369366,42.337725,304810.47,4689993.49,"42.337725, -5.369366",0,0,0,0.15,0.4156398104265405,0.0012,1,0.001261431109,1.0
MATALLANA DE TORÍO,98,LEÓN,24,1228,-5.520096,42.866262,294141.11,4749044.49,"42.866262, -5.520096",0,0,0,0.77,0.4156398104265405,0.0012,0,0.004642599107,0.9913
MATANZA,99,LEÓN,24,172,-5.375621,42.239435,303990.51,4679093.38,"42.239435, -5.375621",0,0,0,0.18,0.4156398104265405,0.0012,0,0.0008282075377,1.0
ONZONILLA,105,LEÓN,24,1942,-5.580492,42.525428,288050.62,4711343.76,"42.525428, -5.580492",0,0,0,0.09,28.81563981042654,0.0879,1,0.02366234038,1.0
OSEJA DE SAJAMBRE,106,LEÓN,24,226,-5.038465,43.135642,334211.74,4777894.67,"43.135642, -5.038465",0,0,0,0.88,0.4156398104265405,0.0012,1,0.000816334306,0.9974
PERANZANES,112,LEÓN,24,271,-6.632311,42.87664,203329.76,4753519.05,"42.87664, -6.632311",0,0,0,0.93,0.4156398104265405,0.0012,1,0.0005670281117,0.6697
POBLADURA DE PELAYO GARCÍA,113,LEÓN,24,354,-5.685669,42.305983,278640.26,4687243.44,"42.305983, -5.685669",0,0,0,0.16,0.4156398104265405,0.0012,1,0.004759744917,1.0
REGUERAS DE ARRIBA,127,LEÓN,24,264,-5.862175,42.292346,264040.14,4686203.48,"42.292346, -5.862175",0,0,0,0.17,0.4156398104265405,0.0012,1,0.006328264247,1.0
REYERO,129,LEÓN,24,128,-5.197975,42.947642,320691.41,4757344.44,"42.947642, -5.197975",0,0,0,0.82,0.4156398104265405,0.0012,0,0.001267882349,0.2012
RIELLO,132,LEÓN,24,582,-5.944726,42.773053,259090.38,4739819.32,"42.773053, -5.944726",0,0,0,0.16,12.51563981042653,0.0381,1,0.0006381753938,0.8412000000000001
RIOSECO DE TAPIA,133,LEÓN,24,399,-5.789392,42.729895,271640.6,4734594.23,"42.729895, -5.789392",0,0,0,0.13,0.4156398104265405,0.0012,1,0.001389930856,1.0
SAN ADRIÁN DEL VALLE,141,LEÓN,24,84,-5.727819,42.130013,274540.29,4667813.25,"42.130013, -5.727819",0,0,0,0.2,10.715639810426534,0.0326,1,0.001532273964,1.0
SAN EMILIANO,145,LEÓN,24,596,-6.001644,42.972437,255223.53,4762126.65,"42.972437, -6.001644",0,0,0,0.84,1.21563981042654,0.0036,0,0.0007196606325,0.8786
SAN JUSTO DE LA VEGA,148,LEÓN,24,1775,-6.015991,42.452563,251990.1,4704433.79,"42.452563, -6.015991",0,0,0,0.17,0.4156398104265405,0.0012,1,0.009937909482,1.0
SANTA COLOMBA DE CURUEÑO,151,LEÓN,24,507,-5.412183,42.751252,302591.03,4736014.11,"42.751252, -5.412183",0,0,0,0.12,0.4156398104265405,0.0012,0,0.001418198386,0.7827
SANTA COLOMBA DE SOMOZA,152,LEÓN,24,494,-6.242525,42.442617,233317.85,4704016.8,"42.442617, -6.242525",0,0,0,0.84,0.4156398104265405,0.0012,1,0.0006968479125,0.9072
SANTA MARÍA DE LA ISLA,155,LEÓN,24,443,-5.92833,42.356232,258830.12,4693483.61,"42.356232, -5.92833",0,0,0,0.17,0.4156398104265405,0.0012,1,0.009700502733,1.0
SANTA MARÍA DEL MONTE DE CEA,156,LEÓN,24,325,-5.116839,42.49171,326041.05,4706543.81,"42.49171, -5.116839",0,0,0,0.17,0.4156398104265405,0.0012,0,0.0005675192522,0.8643000000000001
SANTA MARÍA DEL PÁRAMO,157,LEÓN,24,209,-5.749249,42.353555,273570.26,4692693.54,"42.353555, -5.749249",0,0,0,0.15,4.815639810426535,0.0146,1,0.04155868581,1.0
SARIEGOS,163,LEÓN,24,5444,-5.631149,42.647374,284310.72,4725013.99,"42.647374, -5.631149",0,0,0,0.09,0.4156398104265405,0.0012,0,0.04085607211,1.0
SENA DE LUNA,164,LEÓN,24,390,-5.953164,42.92974,259010.56,4757244.61,"42.92974, -5.953164",0,0,0,0.82,0.4156398104265405,0.0012,1,0.0006696633708,1.0
TRABADELO,171,LEÓN,24,319,-6.883079,42.650123,181686.44,4729276.68,"42.650123, -6.883079",0,0,0,0.97,0.4156398104265405,0.0012,1,0.001264721316,0.9861
TRUCHAS,172,LEÓN,24,392,-6.434608,42.260939,216702.51,4684462.58,"42.260939, -6.434608",0,0,0,0.9,0.4156398104265405,0.0012,1,0.0003041584125,0.9822
VALLE DE ANCARES,36,LEÓN,24,275,-6.72821,42.815549,195195.65,4747076.95,"42.815549, -6.72821",0,0,0,0.94,0.4156398104265405,0.0012,0,0.0004928200856,0.0
VEGA DE INFANZONES,197,LEÓN,24,839,-5.534381,42.480981,291690.56,4706293.69,"42.480981, -5.534381",0,0,0,0.1,0.4156398104265405,0.0012,1,0.01114152216,1.0
VEGACERVERA,194,LEÓN,24,258,-5.534916,42.884395,292991.13,4751094.55,"42.884395, -5.534916",0,0,0,0.78,0.4156398104265405,0.0012,1,0.001999707731,0.6285000000000001
VILLABRAZ,203,LEÓN,24,95,-5.444359,42.246274,298340.44,4680013.36,"42.246274, -5.444359",0,0,0,0.17,0.4156398104265405,0.0012,1,0.0007756745047,0.755
VILLADANGOS DEL PÁRAMO,205,LEÓN,24,1235,-5.766495,42.516673,272740.45,4710853.8,"42.516673, -5.766495",0,0,0,0.12,0.4156398104265405,0.0012,1,0.007410760758,1.0
VILLAMANDOS,211,LEÓN,24,277,-5.593124,42.179336,285840.35,4672943.25,"42.179336, -5.593124",0,0,0,0.19,0.4156398104265405,0.0012,1,0.004710357166,1.0
VILLAOBISPO DE OTERO,219,LEÓN,24,518,-6.058563,42.499988,248679.08,4709825.88,"42.499988, -6.058563",0,0,0,0.17,0.4156398104265405,0.0012,1,0.004534560722,1.0
VILLAQUEJIDA,221,LEÓN,24,803,-5.596014,42.146401,285490.39,4669293.23,"42.146401, -5.596014",0,0,0,0.2,15.21563981042654,0.0464,1,0.004092334369,1.0
VILLATURIEL,227,LEÓN,24,1838,-5.485379,42.518526,295840.63,4710343.75,"42.518526, -5.485379",0,0,0,0.1,0.4156398104265405,0.0012,1,0.009026215552,1.0
VILLAZALA,228,LEÓN,24,596,-5.856193,42.361205,264790.19,4693833.59,"42.361205, -5.856193",0,0,0,0.16,0.4156398104265405,0.0012,1,0.003639139306,0.9974
VILLAZANZO DE VALDERADUEY,229,LEÓN,24,368,-4.964871,42.534941,338641.27,4711043.75,"42.534941, -4.964871",0,0,0,0.2,0.4156398104265405,0.0012,1,0.0006497593754,0.6983
AMAYUELAS DE ARRIBA,9,PALENCIA,34,38,-4.48935,42.211614,377063.72,4674345.52,"42.211614, -4.48935",0,0,0,0.13,0.1591623036649214,0.0004,1,0.0009082662122,0.8250000000000001
AUTILLO DE CAMPOS,19,PALENCIA,34,130,-4.831322,42.088253,348541.38,4661197.58,"42.088253, -4.831322",0,0,0,0.14,0.1591623036649214,0.0004,1,0.001097036515,1.0
BELMONTE DE CAMPOS,31,PALENCIA,34,30,-4.990162,41.94158,335025.21,4645205.37,"41.94158, -4.990162",0,0,0,0.17,0.1591623036649214,0.0004,1,0.0004976111051,0.9382
BERZOSILLA,32,PALENCIA,34,47,-4.036848,42.781671,415189.25,4737091.4,"42.781671, -4.036848",0,0,0,0.31,0.1591623036649214,0.0004,0,0.0005384777375,1.0
BOADA DE CAMPOS,33,PALENCIA,34,16,-4.876984,41.988383,344521.38,4650190.47,"41.988383, -4.876984",0,0,0,0.14,0.1591623036649214,0.0004,1,0.0002952421015,0.8031999999999999
BOADILLA DE RIOSECO,35,PALENCIA,34,114,-4.968525,42.178273,337424.11,4671445.61,"42.178273, -4.968525",0,0,0,0.17,0.909162303664923,0.0027,1,0.0004664621551,1.0
BUSTILLO DE LA VEGA,38,PALENCIA,34,269,-4.738633,42.45662,357042.55,4701940.63,"42.45662, -4.738633",0,0,0,0.2,0.1591623036649214,0.0004,1,0.003916353717,1.0
CALZADA DE LOS MOLINOS,42,PALENCIA,34,305,-4.650003,42.327402,364051.57,4687446.61,"42.327402, -4.650003",0,0,0,0.16,0.1591623036649214,0.0004,1,0.003167025056,1.0
CARRIÓN DE LOS CONDES,47,PALENCIA,34,1999,-4.604464,42.340728,367831.65,4688854.56,"42.340728, -4.604464",0,0,0,0.16,3.15916230366492,0.0096,1,0.008636039763,1.0
CASTIL DE VELA,48,PALENCIA,34,55,-4.960472,41.982808,337591.26,4649726.43,"41.982808, -4.960472",0,0,0,0.16,0.1591623036649214,0.0004,1,0.0005922212393,0.5508
CASTRILLO DE ONIELO,51,PALENCIA,34,91,-4.302176,41.85775,391915.96,4634802.17,"41.85775, -4.302176",0,0,0,0.13,0.1591623036649214,0.0004,1,0.0006114435425,0.9521
CASTRILLO DE VILLAVEGA,52,PALENCIA,34,168,-4.479982,42.454296,378305.83,4701279.19,"42.454296, -4.479982",0,0,0,0.19,0.1591623036649214,0.0004,1,0.001344518998,0.7425
CEVICO DE LA TORRE,57,PALENCIA,34,475,-4.410293,41.85242,382932.06,4634352.21,"41.85242, -4.410293",0,0,0,0.12,2.909162303664918,0.0088,1,0.002454233588,1.0
CISNEROS,59,PALENCIA,34,430,-4.856928,42.220544,346743.19,4675932.65,"42.220544, -4.856928",0,0,0,0.16,0.1591623036649214,0.0004,1,0.00171172171,1.0
CORDOVILLA LA REAL,63,PALENCIA,34,129,-4.258792,42.080812,395881.01,4659515.39,"42.080812, -4.258792",0,0,0,0.13,0.1591623036649214,0.0004,1,0.0008493510529,1.0
CUBILLAS DE CERRATO,66,PALENCIA,34,64,-4.467253,41.799297,378103.03,4628533.21,"41.799297, -4.467253",0,0,0,0.13,0.5591623036649215,0.0016,1,0.0007434112799,1.0
DUEÑAS,69,PALENCIA,34,2587,-4.545298,41.877928,371776.11,4637377.32,"41.877928, -4.545298",0,0,0,0.11,5.309162303664917,0.0161,1,0.005675398757,1.0
ESPINOSA DE CERRATO,70,PALENCIA,34,124,-3.951588,41.968251,421152.23,4646689.01,"41.968251, -3.951588",0,0,0,0.19,4.259162303664919,0.0129,1,0.0006823331256,0.0033
FRÓMISTA,74,PALENCIA,34,748,-4.402568,42.267743,384329.76,4680456.43,"42.267743, -4.402568",0,0,0,0.15,17.55916230366494,0.0535,1,0.00438927349,1.0
FUENTES DE VALDEPERO,77,PALENCIA,34,484,-4.500232,42.071408,375891.88,4658793.47,"42.071408, -4.500232",0,0,0,0.09,0.1591623036649214,0.0004,1,0.003015039325,1.0
GRIJOTA,79,PALENCIA,34,2789,-4.581755,42.053985,369111.84,4656980.51,"42.053985, -4.581755",0,0,0,0.09,2.159162303664921,0.0065,1,0.02585099662,1.0
HÉRMEDES DE CERRATO,82,PALENCIA,34,74,-4.177704,41.81977,402189.82,4630436.13,"41.81977, -4.177704",0,0,0,0.16,0.8091623036649214,0.0024,1,0.0005648762779,1.0
HERRERA DE VALDECAÑAS,84,PALENCIA,34,158,-4.19941,42.048296,400742.1,4655834.33,"42.048296, -4.19941",0,0,0,0.14,0.1591623036649214,0.0004,1,0.001441337065,1.0
HUSILLOS,88,PALENCIA,34,393,-4.52704,42.090418,373711.82,4660943.5,"42.090418, -4.52704",0,0,0,0.09,0.1591623036649214,0.0004,1,0.006525593549,1.0
ITERO DE LA VEGA,89,PALENCIA,34,144,-4.25877,42.286549,396219.89,4682359.32,"42.286549, -4.25877",0,0,0,0.17,0.1591623036649214,0.0004,1,0.001852767313,1.0
LAGARTOS,91,PALENCIA,34,117,-4.903725,42.405844,343341.15,4696593.65,"42.405844, -4.903725",0,0,0,0.2,0.1591623036649214,0.0004,1,0.0006997267739,0.5109
LOMAS,96,PALENCIA,34,41,-4.548113,42.276831,372344.67,4681673.53,"42.276831, -4.548113",0,0,0,0.14,0.1591623036649214,0.0004,0,0.0005956961863,0.7492000000000001
MANQUILLOS,99,PALENCIA,34,58,-4.567684,42.203807,370581.67,4673594.57,"42.203807, -4.567684",0,0,0,0.12,0.1591623036649214,0.0004,1,0.001070376306,1.0
MAZUECOS DE VALDEGINATE,103,PALENCIA,34,79,-4.841833,42.168526,347864.27,4670129.64,"42.168526, -4.841833",0,0,0,0.15,0.1591623036649214,0.0004,1,0.001209046798,1.0
MENESES DE CAMPOS,106,PALENCIA,34,101,-4.919509,41.942,340883.31,4645118.4,"41.942, -4.919509",0,0,0,0.15,0.1591623036649214,0.0004,1,0.0008708543471,1.0
MONZÓN DE CAMPOS,108,PALENCIA,34,583,-4.493743,42.115263,376513.8,4663653.51,"42.115263, -4.493743",0,0,0,0.1,0.959162303664922,0.0028,1,0.003395781117,0.9318
NOGAL DE LAS HUERTAS,112,PALENCIA,34,46,-4.641243,42.393314,364914.67,4694751.58,"42.393314, -4.641243",0,0,0,0.18,0.1591623036649214,0.0004,0,0.0008119379148,0.8603000000000001
OSORNILLO,116,PALENCIA,34,59,-4.292124,42.369498,393609.83,4691611.0,"42.369498, -4.292124",0,0,0,0.18,0.1591623036649214,0.0004,1,0.0008278314538,0.6770999999999999
OSORNO LA MAYOR,901,PALENCIA,34,1190,-4.361334,42.40979,387982.8,4696173.96,"42.40979, -4.361334",0,0,0,0.19,0.1591623036649214,0.0004,0,0.003542123345,1.0
PAYO DE OJEDA,124,PALENCIA,34,57,-4.479884,42.7207,378831.11,4730861.47,"42.7207, -4.479884",0,0,0,0.27,0.1591623036649214,0.0004,1,0.0007768703523,1.0
POBLACIÓN DE CERRATO,133,PALENCIA,34,98,-4.428186,41.792953,381336.99,4627774.18,"41.792953, -4.428186",0,0,0,0.13,0.1591623036649214,0.0004,1,0.001338329019,1.0
POZO DE URAMA,137,PALENCIA,34,18,-4.894954,42.254333,343688.11,4679753.65,"42.254333, -4.894954",0,0,0,0.17,0.1591623036649214,0.0004,1,0.0003137922368,1.0
QUINTANILLA DE ONSOÑA,143,PALENCIA,34,180,-4.663671,42.470547,363236.72,4703363.55,"42.470547, -4.663671",0,0,0,0.2,0.1591623036649214,0.0004,1,0.0009046440007,0.8799
REINOSO DE CERRATO,146,PALENCIA,34,57,-4.382732,41.975902,385441.03,4648025.31,"41.975902, -4.382732",0,0,0,0.1,0.1591623036649214,0.0004,1,0.0006011369629,1.0
REQUENA DE CAMPOS,149,PALENCIA,34,29,-4.34348,42.308246,389273.8,4684875.29,"42.308246, -4.34348",0,0,0,0.16,0.1591623036649214,0.0004,1,0.0004888693579,0.8061
RIBAS DE CAMPOS,155,PALENCIA,34,153,-4.516341,42.153378,374720.75,4667918.54,"42.153378, -4.516341",0,0,0,0.11,0.1591623036649214,0.0004,1,0.002651127017,0.9827
SAN CEBRIÁN DE MUDÁ,160,PALENCIA,34,150,-4.386345,42.891803,386802.37,4749731.98,"42.891803, -4.386345",0,0,0,0.95,0.1591623036649214,0.0004,1,0.0009141649031,0.8844
SAN ROMÁN DE LA CUBA,165,PALENCIA,34,53,-4.857481,42.262953,346800.16,4680642.66,"42.262953, -4.857481",0,0,0,0.17,0.1591623036649214,0.0004,1,0.0007349294112,1.0
SANTA CRUZ DE BOEDO,168,PALENCIA,34,52,-4.373618,42.524313,387177.93,4708906.92,"42.524313, -4.373618",0,0,0,0.22,0.1591623036649214,0.0004,1,0.00046361752,1.0
SANTERVÁS DE LA VEGA,169,PALENCIA,34,400,-4.798401,42.504805,352241.5,4707393.66,"42.504805, -4.798401",0,0,0,0.22,0.1591623036649214,0.0004,1,0.001498943193,0.9947
SANTIBÁÑEZ DE ECLA,170,PALENCIA,34,42,-4.374304,42.707615,387452.16,4729262.33,"42.707615, -4.374304",0,0,0,0.27,0.1591623036649214,0.0004,1,0.0004416225425,0.5317000000000001
SOTOBAÑADO Y PRIORATO,176,PALENCIA,34,158,-4.4416,42.591444,381721.0,4716454.15,"42.591444, -4.4416",0,0,0,0.23,0.1591623036649214,0.0004,1,0.001654484609,1.0
TABANERA DE VALDAVIA,179,PALENCIA,34,22,-4.693648,42.647291,361164.84,4723038.64,"42.647291, -4.693648",0,0,0,0.25,0.1591623036649214,0.0004,1,0.0002292975026,1.0
TÁMARA DE CAMPOS,180,PALENCIA,34,74,-4.3934,42.203255,384968.78,4673283.49,"42.203255, -4.3934",0,0,0,0.13,0.1591623036649214,0.0004,0,0.0009291434505,1.0
TARIEGO DE CERRATO,181,PALENCIA,34,500,-4.479144,41.904936,377317.14,4640279.3,"41.904936, -4.479144",0,0,0,0.1,0.1591623036649214,0.0004,1,0.006355063512,1.0
TORQUEMADA,182,PALENCIA,34,966,-4.31758,42.034436,390938.99,4654439.36,"42.034436, -4.31758",0,0,0,0.11,5.99249563699825,0.0182,1,0.003054483741,1.0
